DocumentName	Sentences	Label
arxiv_annotate1_13_1.txt	we validate them in section  and conclude in section 	OWNX
arxiv_annotate1_13_2.txt	although the internet as level topology has been extensively studied over the past few years  little is known about the details of the as taxonomy	MISC
arxiv_annotate1_13_2.txt	an as  node  can represent a wide variety of organizations  e g   large isp  or small private business  university  with vastly different network characteristics  external connectivity patterns  network growth tendencies  and other properties that we can hardly neglect while working on veracious internet representations in simulation environments	MISC
arxiv_annotate1_13_2.txt	in this paper  we introduce a radically new approach based on machine learning techniques to map all the ases in the internet into a natural as taxonomy	AIMX
arxiv_annotate1_13_2.txt	we successfully classify  NUMBER   NUMBER  percent  of ases with expected accuracy of  NUMBER   NUMBER  percent 	OWNX
arxiv_annotate1_13_2.txt	we release to the community the as level topology dataset augmented with   NUMBER   the as taxonomy information and  NUMBER   the set of as attributes we used to classify ases	OWNX
arxiv_annotate1_13_2.txt	we believe that this dataset will serve as an invaluable addition to further understanding of the structure and evolution of the internet	OWNX
arxiv_annotate1_13_2.txt	the rapid expansion of the internet in the last two decades has produced a large scale system of thousands of diverse  independently managed networks that collectively provide global connectivity across a wide spectrum of geopolitical environments	MISC
arxiv_annotate1_13_2.txt	from  NUMBER  to  NUMBER  the number of globally routable as identifiers has increased from less than  NUMBER   NUMBER  to more than  NUMBER   NUMBER   exerting significant pressure on interdomain routing as well as other functional and structural parts of the internet	MISC
arxiv_annotate1_13_2.txt	this impressive growth has resulted in a heterogenous and highly complex system that challenges accurate and realistic modeling of the internet infrastructure	MISC
arxiv_annotate1_13_2.txt	in particular  the as level topology is an intermix of networks owned and operated by many different organizations  e g   backbone providers  regional providers  access providers  universities and private companies	MISC
arxiv_annotate1_13_2.txt	statistical information that faithfully characterizes different as types is on the critical path toward understanding the structure of the internet  as well as for modeling its topology and growth	MISC
arxiv_annotate1_13_2.txt	in topology modeling  knowledge of as types is mandatory for augmenting synthetically constructed or measured as topologies with realistic intra as and inter as router level topologies	MISC
arxiv_annotate1_13_2.txt	for example  we expect the network of a dual homed university to be drastically different from that of a dual homed small company	MISC
arxiv_annotate1_13_2.txt	the university will likely contain dozens of internal routers  thousands of hosts  and many other network elements  switches  servers  firewalls 	MISC
arxiv_annotate1_13_2.txt	on the other hand  the small company will most probably have a single router and a simple network topology	MISC
arxiv_annotate1_13_2.txt	since there is such a diversity among different network types  we cannot accurately augment the as level topology with appropriate router level topologies if we cannot characterize the composing ases	MISC
arxiv_annotate1_13_2.txt	moreover  annotating the ases in the as topology with their types is a prerequisite for modeling the evolution of the internet  since different types of ases exhibit different growth patterns	MISC
arxiv_annotate1_13_2.txt	for example  internet service providers  isp  grow by attracting new customers and by engaging in business agreements with other isps	MISC
arxiv_annotate1_13_2.txt	on the other hand  small companies that connect to the internet through one or few isps do not grow significantly over time	MISC
arxiv_annotate1_13_2.txt	thus  categorizing different types of ases in the internet is necessary to identify network evolution patterns and develop accurate evolution models	MISC
arxiv_annotate1_13_2.txt	an as taxonomy is also necessary for mapping ip addresses to different types of users	MISC
arxiv_annotate1_13_2.txt	for example  in traffic analysis studies its often required to distinguish between packets that come from home and business users	MISC
arxiv_annotate1_13_2.txt	given an as taxonomy  its possible to realize this goal by checking the type of as that originates the prefix in which an ip address lies	MISC
arxiv_annotate1_13_2.txt	in this work  we introduce a radically new approach based on machine learning to construct a representative as taxonomy	AIMX
arxiv_annotate1_13_2.txt	we develop an algorithm to classify ases based on empirically observed differences between as characteristics	AIMX
arxiv_annotate1_13_2.txt	we use a large set of data from the internet routing registries  irr   CITATION  and from routeviews  CITATION  to identify intrinsic differences between ases of different types	OWNX
arxiv_annotate1_13_2.txt	then  we employ a novel machine learning technique to build a classification algorithm that exploits these differences to classify ases into six representative classes that reflect ases with different network properties and infrastructures	OWNX
arxiv_annotate1_13_2.txt	we derive macroscopic statistics on the different types of ases in the internet and validate our results using a sample of  NUMBER  manually identified as types	OWNX
arxiv_annotate1_13_2.txt	our validation demonstrates that our classification algorithm achieves high accuracy   NUMBER   NUMBER  percent  of the examined classifications were correct	OWNX
arxiv_annotate1_13_2.txt	finally  we make our results and our classifier publicly available to promote further research and understanding of the internet s structure and evolution	OWNX
arxiv_annotate1_13_2.txt	in section  we start with a brief discussion of related work	BASE
arxiv_annotate1_13_2.txt	section  describes the data we used  and in section  we specify the set of as classes we use in our experiments	OWNX
arxiv_annotate1_13_2.txt	section  introduces our classification approach and results	OWNX
arxiv_annotate1_13_2.txt	we validate them in section  and conclude in section 	OWNX
arxiv_annotate1_13_3.txt	Although the Internet AS-level topology has been extensively studied over the past few years, little is known about the details of the AS taxonomy	MISC
arxiv_annotate1_13_3.txt	"An AS ""node"" can represent a wide variety of organizations, e g , large ISP, or small private business, university, with vastly different network characteristics, external connectivity patterns, network growth tendencies, and other properties that we can hardly neglect while working on veracious Internet representations in simulation environments"	MISC
arxiv_annotate1_13_3.txt	In this paper, we introduce a radically new approach based on machine learning techniques to map all the ASes in the Internet into a natural AS taxonomy	AIMX
arxiv_annotate1_13_3.txt	We successfully classify ~95.3\% of ASes with expected accuracy of ~78.1\%	OWNX
arxiv_annotate1_13_3.txt	We release to the community the AS-level topology dataset augmented with: 1) the AS taxonomy information and 2) the set of AS attributes we used to classify ASes	OWNX
arxiv_annotate1_13_3.txt	We believe that this dataset will serve as an invaluable addition to further understanding of the structure and evolution of the Internet	OWNX
arxiv_annotate1_13_3.txt	The rapid expansion of the Internet in the last two decades has produced a large-scale system of thousands of diverse, independently managed networks that collectively provide global connectivity across a wide spectrum of geopolitical environments	MISC
arxiv_annotate1_13_3.txt	From 1997 to 2005 the number of globally routable AS identifiers has increased from less than 2,000 to more than 20,000, exerting significant pressure on interdomain routing as well as other functional and structural parts of the Internet	MISC
arxiv_annotate1_13_3.txt	This impressive growth has resulted in a heterogenous and highly complex system that challenges accurate and realistic modeling of the Internet infrastructure	MISC
arxiv_annotate1_13_3.txt	In particular, the AS-level topology is an intermix of networks owned and operated by many different organizations, e g , backbone providers, regional providers, access providers, universities and private companies	MISC
arxiv_annotate1_13_3.txt	Statistical information that faithfully characterizes different AS types is on the critical path toward understanding the structure of the Internet, as well as for modeling its topology and growth	MISC
arxiv_annotate1_13_3.txt	In topology modeling, knowledge of AS types is mandatory for augmenting synthetically constructed or measured AS topologies with realistic intra-AS and inter-AS router-level topologies	MISC
arxiv_annotate1_13_3.txt	For example, we expect the network of a dual-homed university to be drastically different from that of a dual-homed small company	MISC
arxiv_annotate1_13_3.txt	The university will likely contain dozens of internal routers, thousands of hosts, and many other network elements (switches, servers, firewalls)	MISC
arxiv_annotate1_13_3.txt	On the other hand, the small company will most probably have a single router and a simple network topology	MISC
arxiv_annotate1_13_3.txt	Since there is such a diversity among different network types, we cannot accurately augment the AS-level topology with appropriate router-level topologies if we cannot characterize the composing ASes	MISC
